"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium",5.95854382411495e-39,2.69709473634036e-41,4.85292520721353,0.833301232665639,38.2248598621424,2.27885462560518
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33928|s__GGB33928_SGB15225",3.08201305794708e-19,1.38189158375798e-20,2.26165387691628,0.689265536723164,18.5111655255844,1.17737815644325
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",1.21096797755418e-14,7.46706704068768e-16,2.6874376547307,0.676328967642527,13.916867341048,1.42623128632846
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",8.50672122332615e-37,5.30353274662916e-39,4.98302603704779,0.829842385721623,36.0702377993751,2.31702211233603
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089",4.61372538700364e-31,5.94988925986463e-33,3.85412639359649,0.779139381099127,30.3359482586355,1.94640388466551
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium",2.67273874340484e-27,5.36417579078825e-29,3.23155437167176,0.75,26.5730434908667,1.69222826550764
"k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6002|s__GGB6002_SGB8625",0.000743121446815085,0.000173452123507185,0,0.538135593220339,3.12894020458195,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181",0.00628619350678355,0.00177488732884332,0,0.52683615819209,2.2016122543024,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara",8.07066228261524e-12,6.69970427765139e-13,2.23763558464947,0.64852978941962,11.0930908253915,1.16197510198587
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",1.34134603089015e-38,6.30062615927562e-41,4.77536745495607,0.831455444273241,37.8724591714993,2.25561174991201
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii",1.43879931711004e-17,7.26219486217469e-19,2.17752866079867,0.67749261684643,16.8419997769804,1.1226917078115
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium",3.31873519738019e-15,1.95284795328382e-16,1.69444363788513,0.655367231638418,14.4790273986623,0.76081164939437
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",3.70618245964822e-22,1.19329642777981e-23,2.51197016311051,0.714215780688238,21.4310732036713,1.32881932816738
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615",3.59863787382489e-30,5.04036733544522e-32,4.36545695772345,0.787621982537237,29.4438618536283,2.12613267702459
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5062",2.3463339257596e-08,2.84750235588384e-09,0.758992987151787,0.588983050847458,7.62961017986131,-0.397841539217741
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium",1.34725648138593e-12,1.04705532004459e-13,1.40445266367396,0.63135593220339,11.8705497184216,0.49000800001882
