"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798|f__FGB1798|g__GGB4768|s__GGB4768_SGB6601",0.868624896337168,0.14848665369678,0.373774645596906,0.558365758754864,0.0611677271417616,-1.41975938538751
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",0.0692572060277125,0.00332415661350879,2.28234454489545,0.684824902723735,1.15953503272913,1.19051659867779
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9536|s__GGB9536_SGB14939",0.868624896337168,0.695753496344841,0,0.504863813229572,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB9176|s__GGB9176_SGB14114",0.868624896337168,0.191578730042694,0,0.54863813229572,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",0.000345992598890545,8.53974387901336e-06,4.64133126332946,0.817120622568093,3.46093319107825,2.21453866990788
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4",0.260934941509081,0.0194102258138534,1.50161862364726,0.631322957198444,0.583467761112463,0.586518448246884
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634|s__GGB9634_SGB15093",0.112109030736547,0.00611817154672931,1.8816790001088,0.667315175097276,0.950359402203591,0.91202053643522
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB3277|s__GGB3277_SGB4327",0.190600400327676,0.012338805265806,1.57581622074157,0.64591439688716,0.719876191526033,0.656099290577945
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4149",0.0692572060277125,0.00332415316776752,2.35282207513374,0.684824902723735,1.15953503272913,1.23439222535282
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9716|s__GGB9716_SGB15269",0.868624896337168,0.641744394314127,0,0.506809338521401,0.0611677271417616,0
"k__Bacteria|p__Bacteroidetes|c__CFGB1670|o__OFGB1670|f__FGB1670|g__GGB47687|s__GGB47687_SGB2286",0.162674913653521,0.00991971033808304,1.89047372750174,0.65272373540856,0.788679415113911,0.918747799885146
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei",0.00220901084585905,5.96162693797053e-05,4.02581198771588,0.780155642023346,2.65580215181296,2.00927979751419
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4566|s__GGB4566_SGB6305",0.868624896337168,0.130684619120542,0.326064447586523,0.563229571984436,0.0611677271417616,-1.6167709493753
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis",0.00552239577891984,0.00017261908404515,3.50689247376294,0.757782101167315,2.25787247157552,1.81019319621743
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis",0.201814266029137,0.0135301159837576,1.46295959582883,0.642996108949416,0.695048137213352,0.548889925524033
"k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403|f__FGB2403|g__GGB6601|s__GGB6601_SGB9333",0.586346796983002,0.0646989547956306,0.723727127217714,0.589494163424125,0.231845442911504,-0.466482246218668
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4567|s__GGB4567_SGB6307",0.824025412642183,0.117949149507925,0.350571134178825,0.567120622568093,0.0840593946134582,-1.51222088456147
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_BX15",0.0549565321856735,0.0025063445372918,2.36210684909793,0.692607003891051,1.25998067951732,1.24007422602939
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis",0.00249412131742097,6.88018776605153e-05,4.18040749392963,0.777237354085603,2.60308242567501,2.06364357886541
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus",0.234814615442564,0.0167251982665544,1.50453908536939,0.636186770428016,0.629274875020194,0.589321585924259
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB6546|s__GGB6546_SGB9245",0.868624896337168,0.618189807426159,0,0.507782101167315,0.0611677271417616,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus",0.0206093118397605,0.000781495577122717,2.82450388910322,0.722762645914397,1.68593650939421,1.49799748714385
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_SGB101145",0.868624896337168,0.39988746212162,0,0.521400778210117,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH",0.0187162755678404,0.000693728208766141,3.17421896002478,0.72568093385214,1.72778056912682,1.66640164980082
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena",0.140740908058398,0.00819756205178258,1.85300128713268,0.658560311284047,0.851579651237575,0.889863883491073
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques",0.00139567860198349,3.65935033571552e-05,4.09019213599879,0.78988326848249,2.85521457989,2.03216861508438
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",0.00696466706938199,0.000224839291508435,3.59057951948338,0.751945525291829,2.15709963923802,1.8442167138005
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",0.000270517194127148,6.49204300535729e-06,4.75174314024384,0.821984435797665,3.5678051258357,2.24845685206629
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_faecis",0.463573058304134,0.0431147715573416,1.01415852226034,0.60408560311284,0.333881812073944,0.0202831764083501
"k__Bacteria|p__Proteobacteria|c__CFGB76539|o__OFGB76539|f__FGB76539|g__GGB9815|s__GGB9815_SGB15449",0.868624896337168,0.727586829614944,0,0.503891050583658,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum",0.0154062196291039,0.000544723968379939,3.11355565847449,0.731517509727626,1.81230391518389,1.63856306931874
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9512|s__GGB9512_SGB14909",0.868624896337168,0.14848665369678,0.326056759574888,0.558365758754864,0.0611677271417616,-1.61680496592357
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium",0.00757723447419423,0.000245261923795338,3.35316150222692,0.75,2.12048927349056,1.74552197100843
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33928|s__GGB33928_SGB15225",0.265704511173763,0.0199919398891813,1.46677615441881,0.630350194552529,0.57560107200583,0.552648717261635
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0.134336020913644,0.00768683354788127,1.87816667194659,0.660505836575875,0.871807519822055,0.909325096070065
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",0.00284788877048892,7.92904380544358e-05,3.68285632176173,0.77431906614786,2.54547697687023,1.88082511487948
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089",0.0466123979414729,0.00201831692385951,2.32078583765156,0.698443579766537,1.33149855452372,1.21461339678255
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium",0.0985020643612026,0.00518210407699515,1.91340678649688,0.672178988326848,1.00655466766194,0.936143620403179
"k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6002|s__GGB6002_SGB8625",0.868624896337168,0.348469422057388,0,0.526264591439689,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181",0.868624896337168,0.435548520320814,0,0.518482490272374,0.0611677271417616,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara",0.234814615442564,0.0167251946132956,1.4631871672266,0.636186770428016,0.629274875020194,0.54911432720601
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",0.00782955087439833,0.000256103679639129,3.16615431079495,0.749027237354086,2.10626314961061,1.66273157069729
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii",0.302265348059119,0.0238270489587981,1.11087475452712,0.624513618677043,0.51961163783476,0.151696169374862
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium",0.439222572006166,0.0396871810040406,1.01375901061028,0.607003891050584,0.357315349236859,0.0197147376287299
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",0.1743267376725,0.0108982101637728,1.45800852397701,0.649805447470817,0.758635997094981,0.543999154139074
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615",0.0135693008443651,0.000462392265513852,3.12787784106257,0.735408560311284,1.86744252870405,1.64518416944365
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5062",0.868624896337168,0.137540866497076,0.352158456481023,0.561284046692607,0.0611677271417616,-1.50570336789843
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium",0.578081339466542,0.0629969686805707,0.704572934807228,0.590466926070039,0.238011049475448,-0.505179038120548
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",0.0019296798779029,5.15833804580757e-05,4.06087003267583,0.783073929961089,2.71451473181687,2.02178885483807
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",0.0343544311620619,0.00139365913416854,2.69343149219148,0.708171206225681,1.46401723807702,1.42944537049256
"k__Bacteria|p__Firmicutes|c__CFGB76112|o__OFGB76112|f__FGB76112|g__GGB79630|s__GGB79630_SGB13983",0.832048248568067,0.12101613352566,0.353326981329866,0.566147859922179,0.0798514892389399,-1.50092417202591
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85",0.0618418259443143,0.00288901138590293,2.23109577347139,0.688715953307393,1.20871769590356,1.15775244497899
"k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium",0.868624896337168,0.134070217806441,0.351130918843309,0.562256809338521,0.0611677271417616,-1.50991905652132
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis",0.0322633317697639,0.0012922967460944,2.86680629886131,0.71011673151751,1.49129078590837,1.51944442947804
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",0.0206093118397605,0.000781495342745466,2.65856837536223,0.722762645914397,1.68593650939421,1.41064957137749
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",0.0144422923535622,0.000502008112383621,3.12683988823337,0.733463035019455,1.84036386788213,1.64470534706415
"k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571",0.868624896337168,0.217675567102176,0,0.543774319066148,0.0611677271417616,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275",0.868624896337168,0.695753496344841,0,0.504863813229572,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4447",0.868624896337168,0.196527580750305,0,0.547665369649806,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0.00453680989407193,0.000137936999085285,3.73189655037829,0.762645914396887,2.34324941859277,1.89990899467713
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis",0.868624896337168,0.399887382605702,0,0.521400778210117,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB6518|s__GGB6518_SGB9205",0.868624896337168,0.160286339940541,0.326692476144593,0.555447470817121,0.0611677271417616,-1.61399486555943
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",0.63335823848305,0.0719417932515549,0.68157838914072,0.585603112840467,0.198350575940889,-0.553048502242899
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376",0.868624896337168,0.164422007899506,0.30147514201705,0.554474708171206,0.0611677271417616,-1.72988904456034
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoruminococcus|s__Pseudoruminococcus_massiliensis",0.868624896337168,0.281803422357531,0,0.534046692607004,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924",0.868624896337168,0.164422037771013,0.315724869146176,0.554474708171206,0.0611677271417616,-1.66326019096509
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",0.0081109617747847,0.000267386732006738,3.15932977428075,0.748054474708171,2.0909276453306,1.65961853502344
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_SGB4573",0.868624896337168,0.505826154157502,0,0.513618677042802,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175|s__GGB3175_SGB4191",0.543166576007623,0.0565943372180541,0.771880726266043,0.594357976653696,0.265066962405874,-0.373550160501091
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14861",0.0212471951268532,0.000812942230168354,2.74379665007127,0.721789883268482,1.6726983936763,1.45617356357896
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_SGB6276",0.0759021274519439,0.00381811782817211,2.25891397592234,0.680933852140078,1.11974605114416,1.1756293309907
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa",0.695788908207428,0.0864610864669748,0.662398599674434,0.578793774319066,0.157522498759893,-0.594228471936725
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964",0.230075414565637,0.0162304460185512,1.47137520278376,0.63715953307393,0.638129786759161,0.557165182808277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278",0.868624896337168,0.281803422357531,0,0.534046692607004,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis",0.0154062196291039,0.000544723799220502,3.22537137917069,0.731517509727626,1.81230391518389,1.68946528643995
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola",0.543166576007623,0.0565943262655304,0.698589502052734,0.594357976653696,0.265066962405874,-0.517483131871528
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236",0.0521289476269715,0.0023328682100359,2.3678030231657,0.694552529182879,1.28292104247011,1.24354906858426
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",0.0538300143703534,0.00241819007249175,2.31089045608122,0.693579766536965,1.26897550424591,1.20844887286738
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola",0.620087988580196,0.0700637465959176,0.722765167762697,0.586575875486381,0.207546681076632,-0.468401114842717
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae",0.0158158735039047,0.000567312910721666,3.12867127675677,0.730544747081712,1.80090681718805,1.64555008545449
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107",0.345037954993035,0.0283185135151,1.10096478984723,0.618677042801556,0.462133128876342,0.13876833055072
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.455156874910752,0.0419432810005095,1.009695420836,0.605058365758755,0.341838893088224,0.0139201631567468
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9424|s__GGB9424_SGB14794",0.868624896337168,0.388867720934797,0,0.522373540856031,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209|f__FGB15209|g__GGB9293|s__GGB9293_SGB14250",0.764332515032744,0.101049340957442,0.39039579559454,0.57295719844358,0.116717664948669,-1.35699057914735
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Gallimonas|s__Candidatus_Gallimonas_faecium",0.868624896337168,0.667418097092497,0,0.505836575875486,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9775|s__GGB9775_SGB15395",0.868624896337168,0.217675567102176,0,0.543774319066148,0.0611677271417616,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",0.00536973707478959,0.000165095682545414,3.77963179026913,0.75875486381323,2.27004697868844,1.9182456947037
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB15272",0.868624896337168,0.160286310810115,0.295667458556719,0.555447470817121,0.0611677271417616,-1.75795262708786
"k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4029",0.868624896337168,0.313078685339279,0,0.530155642023346,0.0611677271417616,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_NSJ_13",0.804317319123898,0.112037006233375,0.329391838084197,0.569066147859922,0.0945725796637896,-1.60212328755029
