"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_SGB101145",0.60296435043367,0.197022940025555,0,0.522267206477733,0.219708364257229,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH",4.26347186735549e-06,2.09368547589837e-07,3.2460233289609,0.734817813765182,5.37023659837614,1.69867336847962
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena",0.000742801970713067,5.20830216197821e-05,1.87980561481797,0.66497975708502,3.12912695271272,0.910583484755411
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques",7.42524242575294e-09,2.66976433618754e-10,4.42748832044715,0.801619433198381,8.12928936255647,2.14648850120526
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",4.01360763368176e-07,1.64534135578084e-08,3.660979547215,0.762145748987854,6.39646508597305,1.87222971376431
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",3.63221600294407e-10,1.16078727213769e-11,5.13249981756677,0.829397210976158,9.43982833248099,2.3596616710537
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_faecis",0.0158225141013167,0.00196345573078445,1.02902259294175,0.6082995951417,1.80072450860198,0.0412746580017524
"k__Bacteria|p__Proteobacteria|c__CFGB76539|o__OFGB76539|f__FGB76539|g__GGB9815|s__GGB9815_SGB15449",0.797946199705956,0.590799268094455,0,0.504048582995951,0.098026389299008,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum",2.69789056962828e-06,1.21426964744565e-07,3.15880312931349,0.740890688259109,5.56897566992372,1.65937802470309
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9512|s__GGB9512_SGB14909",0.142721481782689,0.0269621588268262,0.33178654601783,0.560728744939271,0.845510653952365,-1.59167270885546
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium",4.87595400378841e-07,2.00301808508175e-08,3.5792141025336,0.760121457489878,6.31194039985331,1.83964284591267
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33928|s__GGB33928_SGB15225",0.00341387771375577,0.000369989647941361,1.48126510138468,0.635627530364372,2.46675203951661,0.566829862251726
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0.00064903123442573,4.51755449702767e-05,1.90348581582298,0.667004048582996,3.18773440241022,0.928643819430993
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",4.14062856928714e-08,1.54889001054554e-09,4.05087201210194,0.785425101214575,7.38293372567822,2.01823250358205
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089",4.14072292941006e-05,2.30216840127644e-06,2.65960127396628,0.706477732793522,4.38292382872343,1.41120997385082
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium",0.000292309076354591,1.8848170754252e-05,2.23203690849784,0.67914979757085,3.53415769935513,1.15836088346932
"k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6002|s__GGB6002_SGB8625",0.504867701278782,0.150894667921805,0,0.527327935222672,0.296822412241885,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181",0.673894568325771,0.231998377736885,0,0.519230769230769,0.171408044081855,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara",0.00239118184604555,0.000250370324981479,1.48191689421094,0.6417004048583,2.62138739513847,0.56746454368182
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",5.33280194027412e-07,2.20890677345029e-08,3.52194860945049,0.759109311740891,6.27304454567083,1.81637385822311
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii",0.00485085326201246,0.000542712253244199,1.43297502443175,0.629554655870445,2.31418186255434,0.519013464839096
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium",0.0134931054035844,0.00164212573892824,1.03116814971492,0.611336032388664,1.86988808706393,0.0442796081469815
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",0.00132655030256055,9.76587056564782e-05,1.74862414632342,0.65587044534413,2.87727627699694,0.806220226076843
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615",1.91523999988743e-06,8.39113604869971e-08,3.15690164794446,0.744939271255061,5.71777679658001,1.65850931474242
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5062",0.125851084051044,0.0230012229796937,0.354879579001626,0.563765182186235,0.900143039191037,-1.49459853576244
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium",0.0319229876199474,0.00443033669563064,0.707799459542405,0.59412955465587,1.49589647051243,-0.498587434728894
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",4.71295821155462e-08,1.77103220862929e-09,4.10503524146692,0.786099865047234,7.32670641098759,2.03739460750157
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",5.03355980317911e-05,2.82436483960088e-06,2.72438003946975,0.707405533063428,4.29812476721622,1.44592796723219
"k__Bacteria|p__Firmicutes|c__CFGB76112|o__OFGB76112|f__FGB76112|g__GGB79630|s__GGB79630_SGB13983",0.100075618099776,0.0176151481578447,0.357149704940552,0.568825910931174,0.999671718869694,-1.48539916544086
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85",8.86182654296682e-05,5.13136766259416e-06,2.26154715235412,0.696356275303644,4.05247675488775,1.17731007589782
"k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium",0.120292015139971,0.0218105686345682,0.353096114165747,0.564777327935223,0.919763199723668,-1.50186715060847
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis",1.61131785986176e-05,8.47699890404682e-07,2.89756092323326,0.718623481781376,4.79281877915419,1.53483899521707
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",5.49822671932682e-06,2.73760513268583e-07,2.98230616591987,0.731781376518219,5.25977735599446,1.57642837344318
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",2.26567147094169e-06,1.0100610708272e-07,3.1645202066541,0.742914979757085,5.64480306389057,1.66198677992147
"k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571",0.261923030857123,0.0590775236564747,0,0.545546558704453,0.581826312439967,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275",0.797946199705956,0.546806102308287,0,0.505060728744939,0.098026389299008,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4447",0.22429945353668,0.0479861756861715,0,0.549595141700405,0.64917178449235,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",1.39395365470019e-07,5.44057408999903e-09,3.76520807439792,0.773279352226721,6.85575166514946,1.91272959387657
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis",0.60296435043367,0.197022864458002,0,0.522267206477733,0.219708364257229,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB6518|s__GGB6518_SGB9205",0.162038172913489,0.0315800760601744,0.345465285565543,0.557692307692308,0.790382662415524,-1.53338734768524
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",0.0410283997215951,0.00587972113185042,0.688673177598642,0.589068825910931,1.38691542199566,-0.538108606762808
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376",0.168562514513908,0.0332834902617539,0.309234825969473,0.55668016194332,0.773238998808536,-1.69322529042359
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoruminococcus|s__Pseudoruminococcus_massiliensis",0.383610504031653,0.099268923666915,0,0.535425101214575,0.416109509477058,0
"k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924",0.168562514513908,0.0332835027377364,0.319882609356671,0.55668016194332,0.773238998808536,-1.64438553343371
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",5.84282859679554e-07,2.43513566934514e-08,3.51097527130427,0.758097165991903,6.23337685381599,1.81187183498473
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_SGB4573",0.780246323672259,0.307460631772466,0,0.51417004048583,0.107768268946017,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175|s__GGB3175_SGB4191",0.0262561611649038,0.00352279546362144,0.784079103471596,0.598178137651822,1.58076877050741,-0.350928883876896
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14861",5.96765575789943e-06,2.99172565961959e-07,3.08917571579228,0.730769230769231,5.22419623693563,1.62722193541754
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_SGB6276",0.000157132205344741,9.55487800394865e-06,2.28459749024759,0.688259109311741,3.80373479414472,1.19194000774476
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa",0.0569696248263393,0.00868483903962897,0.680373850866286,0.581983805668016,1.24435664058171,-0.555600400609285
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964",0.00225354946403329,0.000234419954495905,1.48669216391723,0.642712550607287,2.64713290498996,0.572105952322296
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278",0.383610504031653,0.099268923666915,0,0.535425101214575,0.416109509477058,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis",2.69789056962828e-06,1.21426879720998e-07,3.26228517595816,0.740890688259109,5.56897566992372,1.70588290220849
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola",0.0262561611649038,0.00352279400264986,0.704814446082649,0.598178137651822,1.58076877050741,-0.504684600427259
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236",5.58741521896614e-05,3.18285205496273e-06,2.67440731123777,0.702429149797571,4.25278905360757,1.41921920408233
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",0.000167433331234764,1.02098726194911e-05,2.55237662973555,0.691464237516869,3.77615808200346,1.35184122947912
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola",0.0389213357577001,0.00555781649900714,0.735643830616396,0.590080971659919,1.40981226341284,-0.4429206549294
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae",7.17524276667334e-06,3.62163162960453e-07,3.18737316065753,0.731387764282501,5.14416340045557,1.67236793204795
