"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798|f__FGB1798|g__GGB4768|s__GGB4768_SGB6601",0.906995730574511,0.282152877981431,0.372401157014568,0.557581573896353,0.0423947572533498,-1.425070539669
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",0.733890049363489,0.028768941212558,2.27164508356335,0.682341650671785,0.134369000753601,1.1837374491997
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9536|s__GGB9536_SGB14939",0.906995730574511,0.773002829641201,0,0.504798464491363,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB9176|s__GGB9176_SGB14114",0.906995730574511,0.331103641684143,0,0.547984644913628,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",0.056101837742753,0.000915146554690052,4.62944369781348,0.812859884836852,1.25102291221149,2.21083884086674
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4",0.906995730574511,0.0817320923162539,1.49493468073998,0.629558541266795,0.0423947572533498,0.580082449084767
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634|s__GGB9634_SGB15093",0.899831204594792,0.0411913507270312,1.87595419982826,0.665067178502879,0.0458389503254355,0.907624605845168
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB3277|s__GGB3277_SGB4327",0.906995730574511,0.0623957248484092,1.57303407121584,0.643953934740883,0.0423947572533498,0.653549919222634
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4149",0.733890049363489,0.0287689237168939,2.33661495024255,0.682341650671785,0.134369000753601,1.22442001262133
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9716|s__GGB9716_SGB15269",0.906995730574511,0.730722018441845,0,0.506717850287908,0.0423947572533498,0
"k__Bacteria|p__Bacteroidetes|c__CFGB1670|o__OFGB1670|f__FGB1670|g__GGB47687|s__GGB47687_SGB2286",0.906995730574511,0.0548161414579176,1.84540897981234,0.650671785028791,0.0423947572533498,0.883940582009594
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei",0.148506485438978,0.00279028205244461,3.98625108156272,0.776391554702495,0.82825457982247,1.99503258391434
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4566|s__GGB4566_SGB6305",0.906995730574511,0.260558485384714,0.323103634439404,0.562380038387716,0.0423947572533498,-1.62993111600116
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis",0.227528284206913,0.00514945728199094,3.49099440348447,0.754318618042226,0.642964608187267,1.80363804406578
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis",0.906995730574511,0.065910227852617,1.46132465658356,0.641074856046065,0.0423947572533498,0.547276731468004
"k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403|f__FGB2403|g__GGB6601|s__GGB6601_SGB9333",0.906995730574511,0.168997323063653,0.722794972502012,0.588291746641075,0.0423947572533498,-0.468341623510031
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4567|s__GGB4567_SGB6307",0.906995730574511,0.24448284366542,0.350531874680442,0.566218809980806,0.0423947572533498,-1.51238245706357
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_BX15",0.662315569941475,0.0243793672085384,2.35502630851541,0.690019193857965,0.178935035289539,1.2357431765908
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis",0.156990000479556,0.00303012555370908,3.84528782282033,0.773512476007677,0.804128009214037,1.94309158908817
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus",0.906995730574511,0.0747810370054723,1.49660582320236,0.634357005758157,0.0423947572533498,0.581694293678347
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB6546|s__GGB6546_SGB9245",0.906995730574511,0.712113174070891,0,0.50767754318618,0.0423947572533498,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus",0.417991596711138,0.0123516156160871,2.8174779787029,0.719769673704415,0.378832449178714,1.49440433439385
