"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__GGB4254|s__GGB4254_SGB5782|t__SGB5782",0.0445433851641613,0.0197095634584951,0,0.489460010523546,1.35121678096497,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_831b|t__SGB4684",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__CFGB76248|o__OFGB76248|f__FGB76248|g__GGB3364|s__GGB3364_SGB4450",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta",0.0455950643784995,0.0202917311876643,0,0.489509339647461,1.34108216674773,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_edouardi",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB47518",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3463|s__GGB3463_SGB4621",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Intestinibacillus|s__Intestinibacillus_sp_Marseille_P6563",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_methylpentosum",0.604686917492515,0.581602533504202,0,0.498413246514075,0.218469427329682,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001271st1_H5",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Millionella|s__Millionella_massiliensis",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus|t__SGB2284",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__CFGB76248|o__OFGB76248|f__FGB76248|g__GGB3364|s__GGB3364_SGB4450|t__SGB4450",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__SGB4786",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_edouardi|t__SGB29433",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens|t__SGB4630",9.18067197419918e-05,2.16560047764439e-05,0,0.471701525914233,4.03712552969134,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB47518|t__SGB47518",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__SGB4677",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3463|s__GGB3463_SGB4621|t__SGB4621",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Intestinibacillus|s__Intestinibacillus_sp_Marseille_P6563|t__SGB29313",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_methylpentosum|t__SGB14962",0.604686917492515,0.581602533504202,0,0.498413246514075,0.218469427329682,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001271st1_H5|t__SGB4757",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Millionella|s__Millionella_massiliensis|t__SGB27758",0.528914743187599,0.498288370663797,0,0.501381215469613,0.276614327108865,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii",7.39324490512477e-62,4.85693196521533e-64,-6.40910889465774,0.0710174953959484,61.1311649073311,-2.68012378233126
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_BoFeN1",8.32488165959934e-50,1.27976658871627e-51,-6.08047011920226,0.113185674822415,49.079621931389,-2.60418287176452
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_osloensis",4.01432207529186e-87,4.11408872691967e-90,-7.56553613711439,0.024385030255196,86.3963877863302,-2.91944232367781
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_bohemicus",2.62912284350852e-16,2.19149704950407e-17,-3.09928038313644,0.322513812154696,15.5801891213826,-1.63193327737092
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Uruburuella|s__Uruburuella_suis",2.58705447178573e-99,4.41891617010117e-103,-8.25444516099062,0.00761312812417785,98.5871944268896,-3.04517124477038
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Trichococcus|s__Trichococcus_flocculiformis",1.41685662466968e-54,1.5851756583118e-56,-6.31182298326402,0.097753880557748,53.8486740948938,-2.65805674515678
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_denitrificans",9.0189451902333e-69,3.62021029926523e-71,-6.32261982834336,0.0447908445146014,68.0448442523526,-2.66052247457234
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans",3.07122369065628e-23,1.77836677962674e-24,-4.23721545173313,0.229487305972113,22.512688550838,-2.08311648797589
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_caeni",3.80204035127598e-53,4.77325076127397e-55,-5.26499802845861,0.0914068666140489,52.4199832782535,-2.39643299101671
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_celticus",8.42088723467219e-32,3.20035427400216e-33,-3.36241684758745,0.272872270455143,31.0746421483076,-1.74949859032902
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_harbinensis",4.92002946196661e-55,5.25240142408255e-57,-4.4629075034721,0.200161141804788,54.3080322965962,-2.15798390614949
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_cryaerophilus",1.01732871116565e-31,3.90110676670403e-33,-4.93774753694964,0.186439423835833,30.9925386986214,-2.30385307453215
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis",5.20296040253749e-89,4.44355658257536e-92,-7.39833361118105,0.0477177058668771,88.2837494793173,-2.88720035701027
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_faecalis",1.22558038753195e-75,2.73723160901458e-78,-5.8649536106201,0.113193896343068,74.9116581974951,-2.55211969717228
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis",3.79061271849173e-35,1.23019287131852e-36,-2.37084606791229,0.30183668771376,34.4212905845564,-1.24540199589929
"k__Bacteria|p__Bacteroidetes|c__CFGB7709|o__OFGB7709|f__FGB7709|g__GGB46555|s__GGB46555_SGB64420",0.0300059963540262,0.0128029684673939,0.681376298892902,0.548901604840831,1.52279194783901,-0.55347632952584
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Pseudoarcobacter|s__Pseudoarcobacter_acticola",9.98834370751824e-20,6.99167462894228e-21,-3.62555963632792,0.280403183372797,19.000506521616,-1.85820370471058
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media",7.6644010341182e-07,1.3693677481745e-07,-2.34273450368231,0.3734954617206,6.11552177919727,-1.22819346639737
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_intermedia",2.15222319653193e-22,1.33077939558384e-23,-1.72423781537533,0.348181399631676,21.6671126921154,-0.785958771759303
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira|s__Simplicispira_metamorpha",4.74997870621882e-13,4.85585832380556e-14,-2.58238591266456,0.333859510655091,12.3233083372788,-1.36870461361355
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_9R",8.02003045256561e-21,5.28778162898681e-22,-3.69231008185481,0.269690541962641,20.0958239826689,-1.88452371624728
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis",3.56159736019764e-97,1.21670419683923e-100,-7.98454041092495,0.00794198895027624,96.4483551792378,-2.9972093686933
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_parvus",7.42535395477355e-97,3.80494694069872e-100,-7.6976490711778,0.00996448303078137,96.1292828393924,-2.94441790149276
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_mexicana",1.32153661033431e-44,2.68618766128247e-46,-5.82418284135273,0.143860168376743,43.8789208011695,-2.54205564746179
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Macellibacteroides|s__Macellibacteroides_fermentans",6.51511274524789e-36,2.08100791418798e-37,-5.03250526566034,0.168491844251513,35.1860780643389,-2.33127677668225
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Denitrificimonas|s__Denitrificimonas_caeni",6.58049354296042e-24,3.6530197309115e-25,-3.02140224591256,0.305445935280189,23.181741532686,-1.59521826600959
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_sp_YIM_103518",2.06920801209762e-31,7.98771903209602e-33,-2.28508995110912,0.311776506182584,30.6841958486454,-1.19225095717167
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella_chaponensis",1.60666172663527e-45,3.12852398729901e-47,-3.57694743230554,0.237437516443041,44.7940755518117,-1.8387289162897
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis",2.1773003850965e-53,2.69628965615332e-55,-3.83578542058907,0.215091423309655,52.6620816506142,-1.93952201615614
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_chungangensis",7.45366497441751e-51,1.06308143370717e-52,-4.26614254484042,0.200859971060247,50.1276301317099,-2.09293217132749
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Sphaerotilus|s__Sphaerotilus_montanus",0.239017535846749,0.179737757548094,0.307503649391435,0.530107208629308,0.621570235277373,-1.70132456271944
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_terpenica",4.10547415504927e-36,1.29380815032298e-37,-5.17578739609763,0.184786898184688,35.3866366775142,-2.37177835749752
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_sp_VAUSW3",1.52307582750138e-67,7.41440961376536e-70,-5.10673387342256,0.142199421204946,66.8172784744409,-2.35240087802479
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_cheniae",6.09491883122579e-24,3.37305269675832e-25,-2.99034170813987,0.304574454091029,23.215032073702,-1.58031035147059
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thiothrix|s__Thiothrix_unzii",9.58913740003942e-23,5.7818182632401e-24,-3.070166943272,0.281636411470666,22.0182204584448,-1.61831710565485
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi",3.18706224465389e-54,3.64733402326092e-56,-4.31947261185447,0.203564851354907,53.4966094544912,-2.11085517657645
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_elongatus",4.08693990936858e-22,2.55848232433783e-23,-3.25850079068082,0.294009800052618,21.3886017477108,-1.70420834502679
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mariniflexile|s__Mariniflexile_maritimum",4.82616048512689e-24,2.65440887558435e-25,-1.22425979715953,0.363095238095238,23.3163982405196,-0.291909741284104
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_SGB61891",2.66945186482171e-19,1.89453796196673e-20,-4.37833356620648,0.271153972638779,18.5735779058721,-2.13038187137127
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira|s__Simplicispira_sp_110",6.59015428667016e-22,4.17618454241119e-23,-3.35840458890188,0.289282425677453,21.1811044177178,-1.74777604303304
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_delafieldii",3.07035773415966e-22,1.91159858929233e-23,-4.34068469275993,0.244154498816101,21.5128110209657,-2.11792262906099
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB32865|s__GGB32865_SGB61406",0.434358725673559,0.365508286280774,0,0.490216390423573,0.362151449680373,0
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Epilithonimonas_xixisoli",3.86348986392413e-25,1.9896527354567e-26,-1.49968973195936,0.357142857142857,24.4130202228127,-0.584664055078327
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_suwonensis",1.97558115658062e-38,5.70284764646213e-40,-2.61018603398333,0.288690476190476,37.7043051248632,-1.38415263466511
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__GGB39817|s__GGB39817_SGB99175",1.7295077613296e-10,2.10335558299885e-11,-1.771858991332,0.377145816890292,9.7620774847077,-0.825263795427552
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_kyonggiensis",0.000120505830604948,2.96710487346542e-05,-0.0827683225251343,0.459410352538806,3.91899193949331,3.59477747132812
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Algoriella|s__Algoriella_xinjiangensis",6.03470167829277e-12,6.58668438368619e-13,-0.315572766908799,0.431547619047619,11.2193441941124,1.66395538491256
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluvialis",3.49168754585761e-10,4.37765592050472e-11,-3.59167019632131,0.333966390423573,9.45696462612945,-1.84465488126603
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella_haifensis",4.89496200289698e-47,8.6118556033545e-49,-3.43551408961893,0.24702380952381,46.3102506750552,-1.78052599978545
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_salmonicida",4.12790888384464e-11,4.73110745761337e-12,-1.79821526238223,0.382037621678506,10.3842698975437,-0.846565734635629
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_aquimarinus",1.22558038753195e-75,2.93075846365144e-78,-6.89883286506543,0.0672931465403841,74.9116581974951,-2.786352309397
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii",6.14450901615962e-70,2.09907217222978e-72,-5.43563286279049,0.116959352801894,69.2115128141757,-2.44244801590688
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pseudolwoffii",1.82846692117908e-09,2.48136812516318e-10,-0.302842299676578,0.446428571428571,8.73791289208248,1.72336136620988
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae_unclassified|s__Enterobacteriaceae_bacterium_ML5",3.39282287663345e-19,2.4542838641289e-20,-0.977326293751527,0.389880952380952,18.4694388122407,0.0330877887975255
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Paralysiella|s__Paralysiella_testudinis",2.49225665123692e-85,2.9798952188331e-88,-5.8466844228884,0.0833333333333333,84.6034072362999,-2.54761872338115
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens",7.53477864383749e-24,4.20851074649391e-25,-4.6460123245536,0.237618389897395,23.1229295018327,-2.21599298121275
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_terrestris",1.33853333899243e-05,2.86363140676064e-06,0,0.470238095238095,4.87337080732342,0
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Epilithonimonas_hominis",6.79791483986895e-83,9.28914829941952e-86,-6.18073499307176,0.0852736122073139,82.1676242802953,-2.62777840897257
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_maritimus",2.90559541744741e-56,2.80410182057867e-58,-4.18427594658171,0.20130393317548,55.5367648581049,-2.06497799824772
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_sp_JY_X169",7.19516034686601e-46,1.38876611016459e-47,-5.28150789853682,0.146334846093133,45.142959523203,-2.40094988548565
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella|s__Sebaldella_termitidis",6.65867196663689e-95,4.5494385287467e-98,-6.74818510020807,0.0434096290449882,94.1766123796995,-2.75449954675674
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_hydrophilus",5.58481036577006e-38,1.63599791225479e-39,-5.6542863885414,0.17523349118653,37.2529915689222,-2.49934495725199
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei",3.79268663100702e-63,2.36455823779582e-65,-4.56795829832397,0.164644172586162,62.4210530391972,-2.19154948015001
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_terrae",0.000144524500450901,3.58688357938611e-05,0,0.470122993948961,3.84005852308962,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pullicarnis",2.49797344808751e-27,1.13709099652459e-28,-2.10598422420237,0.320474875032886,26.602412182219,-1.07449462926475
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__GGB75646|s__GGB75646_SGB103098",1.16305600800625e-06,2.11672418913769e-07,-1.55460386536071,0.396778808208366,5.93439937092729,-0.636547008467328
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis",1.66719301335056e-58,1.39537889920877e-60,-4.03954766987532,0.189456721915285,57.77801411836,-2.01419375561011
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Buttiauxella|s__Buttiauxella_massiliensis",4.95118318300647e-07,8.69808165295441e-08,0,0.461309523809524,6.30529100542025,0
"k__Bacteria|p__Actinobacteria|c__CFGB76414|o__OFGB76414|f__FGB76414|g__GGB44036|s__GGB44036_SGB61412",0.00480796144694222,0.00160717064679579,0.770747338864492,0.549452446724546,2.3180390234195,-0.375670091694876
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_towneri",7.39324490512477e-62,4.9250414433319e-64,-6.45389394622582,0.107800578795054,61.1311649073311,-2.69016987089718
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus",6.05363929814974e-11,7.13464135243237e-12,-0.313711406702016,0.4375,10.2179834597405,1.67249010764641
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sasangense",1.41881030395597e-07,2.29500957869384e-08,-2.22134374828782,0.364854643514865,6.84807566617206,-1.15143266419358
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_curvus",3.93853239388104e-10,4.97151838599041e-11,1.20326313769575,0.615956327282294,9.40466557816828,0.266952175295338
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii",1.83701167581537e-41,4.54977697486085e-43,-2.80017673166113,0.273809523809524,40.7358880833643,-1.48551788497195
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_rupense",2.28612667987698e-72,7.41931965456702e-75,-5.26732451105968,0.103180084188371,71.6408997079533,-2.39707034426017
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Zoogloea|s__Zoogloea_ramigera",9.13655691632125e-07,1.64487675972373e-07,-2.93129678362351,0.365923441199684,6.03921743599034,-1.55153904328704
"k__Bacteria|p__Bacteroidetes|c__CFGB24417|o__OFGB24417|f__FGB24417|g__GGB75160|s__GGB75160_SGB103632",5.55688197492539e-05,1.28659211154007e-05,-0.333484140295155,0.452134306761379,4.2551688272893,1.58430994295755
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__GGB24261|s__GGB24261_SGB36075",2.58426920050318e-66,1.30217681125363e-68,-5.16282117703058,0.139486319389634,65.5876622483381,-2.36815962880254
"k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__Methanothrix|s__Methanothrix_soehngenii",4.32567317867682e-12,4.66961388491545e-13,-3.60437882779855,0.315369310707708,11.3639462962837,-1.84975064940462
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_phenylacetica",1.43552085467548e-09,1.90152262840693e-10,-3.26560529596529,0.339417258616154,8.84299049386431,-1.70735042716255
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes",0.0490491407150133,0.0219001543819361,0,0.483425414364641,1.30936859656124,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_lividum",0.0213121947777081,0.00829080597937146,-0.365738305816172,0.464877663772691,1.67137182336108,1.45111635878261
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Sphaerotilus|s__Sphaerotilus_natans",2.89710998332823e-19,2.06105783253259e-20,-4.17341794853145,0.27302847934754,18.5380350173106,-2.06122940708111
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_sp_HDW10",2.90323869464329e-55,2.95059701650484e-57,-3.7989398922383,0.201731452249408,54.5371172564505,-1.92559688550761
